,lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
321,84740908481581,2024,Harley/Smith,DAL,pairing,5on5,13,601.0,134.0,0.16,0.29,0.31,3.03,0.15,0.14,0.74,0.09,1.55,1.34,0.15,0.16,0.16,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.05,4.0,4.05,3.0,0.03,0.0,0.0,0.18,0.19,0.19,7.07,0.79,0.39,1.67,0.23,3.15,2.78,0.76,0.81,0.78,6.0,3.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,6.0,9.0,0.0,0.0,0.0,6.0,1.0,6.0,6.0,2.0,1.0,0.19,0.26,0.34,0.0,0.0,0.0,10.0,9.0,9.03,1.0,0.08,0.34,0.34,0.53,0.53,0.53
322,847645884783668478873,2024,Terry/Strome/Vatrano,ANA,line,5on5,41,26164.0,77.0,0.49,0.51,0.53,280.47,23.96,17.7,69.19,9.33,151.68,114.14,22.59,23.74,22.39,260.0,126.0,121.0,507.0,22.0,31.0,3.0,61.0,1.0,114.0,157.0,238.0,364.0,28.0,65.0,194.0,175.0,36.0,116.0,296.0,62.0,28.0,8.8,7.4,7.76,11.0,7.0,4.0,499.89,386.0,383.31,49.0,3.65,6.32,6.32,21.3,21.17,20.51,256.54,24.53,17.11,65.14,8.48,134.01,98.74,23.59,24.7,23.77,235.0,113.0,137.0,485.0,20.0,34.0,2.0,57.0,1.0,104.0,132.0,215.0,328.0,26.0,61.0,307.0,103.0,30.0,97.0,250.0,70.0,28.0,7.59,8.93,8.01,3.0,12.0,5.0,492.26,348.0,351.22,49.0,3.59,6.08,6.08,22.03,22.24,21.95
323,84773658480035,2024,Jokiharju/Clifton,BUF,pairing,5on5,19,623.0,200.0,0.43,0.59,0.57,5.85,0.28,0.27,1.66,0.18,3.1,2.51,0.28,0.27,0.27,3.0,5.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,8.0,0.0,0.0,0.0,3.0,2.0,5.0,7.0,1.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,10.08,8.0,8.01,3.0,0.06,0.0,0.0,0.33,0.32,0.32,4.03,0.36,0.33,0.86,0.13,2.57,1.75,0.36,0.37,0.36,6.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,6.0,6.0,1.0,2.0,0.0,3.0,2.0,5.0,3.0,3.0,0.0,0.04,0.32,0.0,0.0,0.0,0.0,7.51,6.0,6.36,0.0,0.07,0.0,0.0,0.43,0.44,0.44
324,848022084815538482159,2024,Foerster/Cates/Brink,PHI,line,5on5,35,17646.0,115.0,0.63,0.53,0.52,146.15,16.96,10.51,35.72,4.89,74.88,53.04,16.12,17.19,16.33,127.0,69.0,84.0,280.0,15.0,19.0,1.0,25.0,0.0,60.0,77.0,112.0,181.0,10.0,20.0,163.0,89.0,23.0,82.0,119.0,50.0,27.0,3.18,6.24,7.54,5.0,6.0,4.0,281.85,196.0,197.48,44.0,2.21,3.99,3.79,15.37,15.5,15.15,127.71,9.95,8.41,33.68,4.5,70.76,51.7,9.46,9.93,9.44,108.0,71.0,66.0,245.0,14.0,14.0,1.0,23.0,0.0,39.0,89.0,94.0,165.0,18.0,36.0,168.0,126.0,21.0,71.0,139.0,32.0,8.0,3.93,3.93,2.08,7.0,6.0,1.0,245.08,179.0,179.61,36.0,1.77,2.37,2.37,9.35,9.3,9.19
325,84801728481567,2024,Thrun/Rutta,SJS,pairing,5on5,38,11465.0,207.0,0.31,0.38,0.39,72.53,4.62,3.98,18.89,2.41,39.21,29.91,4.48,4.62,4.48,69.0,30.0,40.0,139.0,9.0,7.0,1.0,15.0,0.0,28.0,40.0,60.0,90.0,18.0,48.0,85.0,81.0,8.0,50.0,83.0,12.0,4.0,1.9,1.59,1.13,6.0,2.0,1.0,138.12,99.0,98.2,28.0,0.82,1.47,1.47,3.97,3.98,3.93,113.24,10.36,7.56,29.48,3.9,60.16,44.55,9.6,10.48,9.71,104.0,52.0,75.0,231.0,10.0,18.0,1.0,23.0,0.0,50.0,55.0,94.0,146.0,10.0,32.0,91.0,78.0,19.0,46.0,121.0,20.0,15.0,3.35,2.73,4.28,6.0,2.0,2.0,234.53,156.0,158.2,24.0,1.57,3.4,3.4,8.53,8.61,8.42
326,847687284807978484387,2024,Farabee/Laughton/Michkov,PHI,line,5on5,6,1003.0,37.0,0.75,0.49,0.58,11.01,1.14,0.82,3.02,0.38,5.1,3.54,1.03,1.14,1.03,11.0,3.0,3.0,17.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0,10.0,13.0,1.0,2.0,7.0,3.0,2.0,1.0,10.0,3.0,1.0,0.46,0.45,0.22,0.0,1.0,0.0,16.57,14.0,13.74,0.0,0.17,0.62,0.62,0.69,0.67,0.65,7.05,0.39,0.36,1.89,0.24,4.08,3.04,0.38,0.39,0.38,5.0,5.0,8.0,18.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,5.0,10.0,1.0,2.0,5.0,7.0,2.0,3.0,9.0,1.0,0.0,0.21,0.18,0.0,0.0,0.0,0.0,18.14,10.0,10.04,1.0,0.07,0.18,0.18,0.28,0.28,0.28
327,84810598482516,2024,Perunovich/Kessel,STL,pairing,5on5,11,4100.0,45.0,0.41,0.5,0.44,24.74,2.29,1.69,5.59,0.76,13.99,9.69,2.27,2.27,2.25,23.0,11.0,20.0,54.0,3.0,1.0,1.0,4.0,0.0,11.0,15.0,20.0,31.0,4.0,8.0,23.0,33.0,4.0,23.0,22.0,9.0,3.0,0.54,1.1,0.65,0.0,2.0,1.0,53.98,34.0,34.21,8.0,0.35,0.23,0.23,2.41,2.4,2.38,31.85,3.27,2.08,7.57,1.05,17.16,12.87,3.04,3.38,3.15,29.0,15.0,11.0,55.0,5.0,4.0,2.0,7.0,0.0,12.0,16.0,24.0,39.0,3.0,6.0,29.0,25.0,3.0,24.0,32.0,8.0,4.0,0.96,1.01,1.3,2.0,1.0,2.0,57.15,44.0,45.45,11.0,0.43,1.24,1.24,2.46,2.56,2.52
328,847745184788648481557,2024,Boldy/Hartman/Kaprizov,MIN,line,5on5,7,610.0,95.0,0.22,0.67,0.53,5.61,0.17,0.38,1.44,0.22,4.1,2.68,0.17,0.17,0.17,4.0,5.0,7.0,16.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,4.0,9.0,0.0,0.0,1.0,4.0,1.0,5.0,9.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,17.12,9.0,9.53,1.0,0.08,0.0,0.0,0.25,0.25,0.25,5.36,0.6,0.35,1.25,0.18,3.21,2.42,0.6,0.57,0.57,7.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,3.0,8.0,1.0,3.0,0.0,4.0,4.0,4.0,0.0,0.1,0.49,0.0,0.0,1.0,0.0,7.95,8.0,7.98,3.0,0.07,0.0,0.0,0.67,0.64,0.64
329,847341984774968477956,2024,Marchand/Lindholm/Pastrnak,BOS,line,5on5,38,5983.0,429.0,0.56,0.56,0.55,58.71,5.41,3.79,14.04,1.89,32.34,23.53,5.15,5.46,5.19,59.0,22.0,36.0,117.0,4.0,5.0,1.0,6.0,0.0,32.0,34.0,55.0,77.0,13.0,26.0,51.0,27.0,13.0,28.0,59.0,16.0,6.0,1.57,2.01,1.83,3.0,1.0,0.0,116.51,81.0,80.68,15.0,0.78,1.34,1.34,4.85,4.89,4.78,46.88,4.22,3.09,11.05,1.61,26.56,19.48,4.09,4.27,4.14,53.0,13.0,25.0,91.0,5.0,2.0,0.0,9.0,0.0,24.0,26.0,48.0,61.0,10.0,20.0,51.0,34.0,5.0,33.0,47.0,15.0,4.0,1.26,1.74,1.23,4.0,1.0,0.0,91.07,66.0,67.19,15.0,0.64,0.63,0.63,4.22,4.28,4.22
330,847351284800648480208,2024,Norris/Giroux/Batherson,OTT,line,5on5,19,7546.0,123.0,0.4,0.5,0.47,60.2,4.34,3.93,14.97,2.02,34.04,24.7,4.28,4.45,4.39,56.0,28.0,40.0,124.0,5.0,4.0,0.0,14.0,0.0,32.0,29.0,51.0,79.0,1.0,2.0,91.0,69.0,14.0,34.0,68.0,12.0,4.0,1.82,1.48,1.04,3.0,1.0,1.0,128.22,84.0,85.95,17.0,0.82,0.65,0.65,4.51,4.59,4.54,68.79,6.56,4.44,17.51,2.27,36.99,26.24,6.27,6.4,6.11,65.0,29.0,32.0,126.0,6.0,7.0,2.0,15.0,1.0,25.0,40.0,59.0,88.0,6.0,12.0,77.0,39.0,10.0,32.0,72.0,13.0,9.0,2.31,1.69,2.56,4.0,0.0,2.0,122.07,94.0,92.07,16.0,0.92,1.82,1.82,5.66,5.52,5.45
331,847698184815238482749,2024,Anderson/Dach/Roy,MTL,line,5on5,3,1288.0,12.0,0.4,0.3,0.26,6.28,0.57,0.49,1.65,0.21,3.57,2.51,0.56,0.57,0.56,6.0,3.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,6.0,9.0,3.0,11.0,9.0,17.0,1.0,5.0,8.0,0.0,1.0,0.25,0.0,0.33,0.0,0.0,0.0,14.07,9.0,9.0,2.0,0.1,0.33,0.33,0.35,0.35,0.35,19.08,0.85,1.0,5.47,0.63,10.56,7.49,0.84,0.84,0.84,16.0,10.0,6.0,32.0,1.0,2.0,0.0,5.0,0.0,6.0,12.0,15.0,25.0,1.0,5.0,13.0,14.0,0.0,7.0,24.0,1.0,1.0,0.49,0.15,0.21,1.0,0.0,0.0,32.83,26.0,26.11,3.0,0.2,0.17,0.17,0.88,0.87,0.87
332,84764738483466,2024,Korchinski/Murphy,CHI,pairing,5on5,9,1428.0,50.0,0.62,0.55,0.54,15.14,1.15,0.95,4.26,0.55,8.07,6.03,1.14,1.15,1.14,14.0,7.0,3.0,24.0,1.0,1.0,0.0,3.0,0.0,7.0,9.0,13.0,20.0,0.0,0.0,4.0,13.0,2.0,8.0,17.0,4.0,0.0,0.53,0.62,0.0,1.0,0.0,0.0,23.04,21.0,20.95,5.0,0.2,0.05,0.05,1.3,1.3,1.29,13.05,0.71,0.74,3.52,0.42,7.32,5.3,0.71,0.71,0.71,13.0,5.0,2.0,20.0,2.0,0.0,0.0,2.0,0.0,6.0,8.0,11.0,16.0,2.0,4.0,9.0,10.0,2.0,3.0,17.0,0.0,1.0,0.51,0.0,0.2,2.0,0.0,0.0,21.12,18.0,18.44,2.0,0.15,0.0,0.0,0.86,0.86,0.86
333,847846384785698481481,2024,Beauvillier/Lizotte/Acciari,PIT,line,5on5,10,978.0,91.0,0.57,0.55,0.5,5.19,0.17,0.23,1.56,0.15,2.75,2.13,0.17,0.17,0.17,3.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,2.0,4.0,13.0,5.0,2.0,10.0,7.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,11.95,7.0,6.91,5.0,0.05,0.0,0.0,0.22,0.21,0.21,5.03,0.13,0.25,1.43,0.14,3.06,1.99,0.13,0.13,0.13,3.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,7.0,1.0,2.0,6.0,11.0,0.0,3.0,7.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,9.74,7.0,6.93,1.0,0.05,0.0,0.0,0.18,0.18,0.18
334,847707384775088479414,2024,Macdermid/Lazar/Bastian,NJD,line,5on5,8,1956.0,44.0,0.41,0.35,0.34,8.03,0.96,0.56,1.73,0.24,4.42,3.09,0.9,0.98,0.92,8.0,3.0,9.0,20.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,8.0,11.0,5.0,10.0,14.0,28.0,2.0,8.0,6.0,4.0,1.0,0.15,0.51,0.3,0.0,0.0,0.0,20.51,11.0,11.04,7.0,0.12,0.3,0.3,0.78,0.78,0.78,15.2,1.38,0.91,4.21,0.55,7.91,6.03,1.3,1.38,1.3,11.0,10.0,16.0,37.0,0.0,1.0,0.0,4.0,0.0,5.0,11.0,11.0,21.0,4.0,8.0,18.0,17.0,3.0,9.0,16.0,3.0,2.0,0.42,0.46,0.5,0.0,0.0,0.0,36.45,21.0,20.88,6.0,0.19,0.26,0.26,1.31,1.3,1.26
335,847514984774518478493,2024,Johansson/Eriksson Ek/Hartman,MIN,line,5on5,13,4790.0,97.0,0.45,0.47,0.46,44.71,3.29,2.95,11.52,1.45,24.95,17.84,3.14,3.29,3.13,46.0,16.0,23.0,85.0,4.0,5.0,1.0,10.0,0.0,20.0,23.0,42.0,58.0,5.0,12.0,39.0,19.0,4.0,24.0,51.0,7.0,4.0,1.45,0.89,0.95,2.0,1.0,1.0,84.84,62.0,62.21,12.0,0.62,0.84,0.84,3.07,3.07,3.0,50.93,3.99,3.26,12.38,1.7,29.25,21.42,3.75,3.98,3.74,48.0,24.0,25.0,97.0,2.0,6.0,0.0,14.0,0.0,18.0,32.0,46.0,70.0,2.0,4.0,45.0,22.0,3.0,25.0,59.0,9.0,4.0,1.79,0.86,1.33,1.0,1.0,0.0,95.12,72.0,70.53,9.0,0.67,1.4,1.4,3.27,3.23,3.17
336,847403784826608482705,2024,Van Riemsdyk/Sillinger/Johnson,CBJ,line,5on5,9,5268.0,21.0,0.36,0.43,0.47,35.46,2.46,1.98,8.83,1.22,20.15,15.37,2.42,2.56,2.52,39.0,11.0,17.0,67.0,2.0,3.0,0.0,10.0,0.0,12.0,23.0,37.0,48.0,3.0,6.0,32.0,14.0,11.0,30.0,42.0,6.0,2.0,0.97,0.84,0.64,1.0,1.0,0.0,69.74,50.0,51.9,8.0,0.4,0.63,0.63,2.22,2.3,2.29,41.32,4.41,3.0,9.78,1.39,22.06,15.35,4.23,4.31,4.12,33.0,23.0,32.0,88.0,5.0,3.0,0.0,7.0,0.0,16.0,25.0,28.0,51.0,2.0,6.0,51.0,32.0,7.0,23.0,36.0,14.0,6.0,1.25,1.59,1.58,2.0,2.0,1.0,85.0,56.0,54.68,8.0,0.63,0.72,0.72,4.32,4.21,4.1
337,84815688481806,2024,Vlasic/Crevier,CHI,pairing,5on5,23,15085.0,69.0,0.44,0.39,0.4,86.15,7.64,5.45,22.4,2.97,44.67,33.87,7.18,7.43,6.99,73.0,44.0,45.0,162.0,7.0,7.0,0.0,18.0,1.0,38.0,46.0,66.0,110.0,14.0,31.0,119.0,110.0,16.0,65.0,88.0,20.0,9.0,2.08,2.86,2.71,3.0,3.0,1.0,156.84,117.0,114.73,36.0,1.13,1.55,1.78,7.0,6.88,6.67,123.3,9.72,8.48,29.69,3.99,71.24,50.88,9.42,9.96,9.65,113.0,61.0,75.0,249.0,9.0,11.0,1.0,25.0,0.0,55.0,74.0,104.0,165.0,10.0,26.0,151.0,78.0,13.0,65.0,138.0,26.0,10.0,3.94,3.22,2.55,4.0,4.0,1.0,253.58,174.0,177.35,30.0,1.75,2.32,2.32,9.15,9.37,9.23
338,847688284779878480798,2024,Teravainen/Donato/Kurashev,CHI,line,5on5,4,1040.0,44.0,0.56,0.44,0.44,8.2,0.68,0.69,2.12,0.37,4.84,3.3,0.66,0.66,0.64,9.0,3.0,4.0,16.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,9.0,12.0,1.0,2.0,2.0,4.0,5.0,4.0,9.0,2.0,1.0,0.23,0.24,0.2,0.0,0.0,0.0,15.13,12.0,11.45,3.0,0.14,0.37,0.37,0.45,0.44,0.44,11.04,0.54,0.56,2.72,0.34,6.01,4.83,0.53,0.55,0.54,12.0,3.0,5.0,20.0,2.0,0.0,0.0,4.0,0.0,6.0,3.0,10.0,13.0,2.0,4.0,10.0,10.0,0.0,6.0,13.0,2.0,0.0,0.3,0.23,0.0,1.0,1.0,0.0,21.24,15.0,15.84,4.0,0.12,0.0,0.0,0.65,0.66,0.66
339,84784168482929,2024,Lilleberg/Cernak,TBL,pairing,5on5,27,1543.0,221.0,0.35,0.53,0.52,11.01,0.65,0.59,2.44,0.35,5.94,5.02,0.65,0.65,0.65,9.0,6.0,6.0,21.0,0.0,0.0,0.0,3.0,0.0,4.0,8.0,9.0,15.0,1.0,2.0,1.0,11.0,1.0,4.0,13.0,1.0,1.0,0.19,0.15,0.31,0.0,0.0,0.0,21.22,15.0,15.15,3.0,0.12,0.0,0.0,0.78,0.77,0.77,10.69,1.21,0.72,2.45,0.33,5.22,4.07,1.21,1.22,1.22,11.0,3.0,5.0,19.0,3.0,0.0,0.0,3.0,0.0,3.0,5.0,8.0,11.0,2.0,4.0,4.0,14.0,0.0,0.0,8.0,5.0,1.0,0.3,0.68,0.23,1.0,1.0,1.0,18.86,14.0,14.24,0.0,0.15,0.0,0.0,1.36,1.38,1.38
340,847845884808358484929,2024,Jaaska/Drury/Roslovic,CAR,line,5on5,5,1123.0,26.0,0.51,0.62,0.56,11.25,0.86,0.69,3.19,0.36,5.74,4.15,0.8,0.83,0.78,8.0,7.0,11.0,26.0,0.0,2.0,0.0,2.0,0.0,3.0,8.0,8.0,15.0,0.0,0.0,13.0,8.0,1.0,1.0,12.0,2.0,1.0,0.23,0.38,0.25,0.0,0.0,0.0,25.81,15.0,14.72,0.0,0.14,0.44,0.44,0.56,0.55,0.54,8.37,0.84,0.58,2.16,0.31,4.72,3.39,0.78,0.81,0.76,7.0,5.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,7.0,12.0,0.0,0.0,5.0,5.0,1.0,6.0,10.0,1.0,1.0,0.34,0.16,0.34,0.0,0.0,0.0,15.83,12.0,11.81,4.0,0.12,0.34,0.34,0.62,0.6,0.6
341,847939384815968482092,2024,Gregor/Pinto/Greig,OTT,line,5on5,9,1021.0,100.0,0.56,0.43,0.46,4.87,0.66,0.28,1.14,0.15,2.18,1.59,0.66,0.65,0.65,3.0,3.0,4.0,10.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,6.0,3.0,6.0,6.0,9.0,1.0,4.0,4.0,0.0,2.0,0.06,0.0,0.6,0.0,0.0,0.0,10.63,6.0,6.2,4.0,0.06,0.0,0.0,0.72,0.72,0.71,5.29,0.53,0.25,1.6,0.17,2.61,1.84,0.51,0.5,0.48,2.0,5.0,6.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,7.0,2.0,4.0,12.0,10.0,1.0,4.0,6.0,0.0,1.0,0.18,0.0,0.34,0.0,0.0,0.0,11.99,7.0,6.53,2.0,0.05,0.34,0.34,0.24,0.22,0.22
342,847999984810428481186,2024,Kovalenko/Mittelstadt/O'Connor,COL,line,5on5,13,3137.0,87.0,0.53,0.6,0.6,26.08,1.6,1.63,6.38,0.82,15.38,11.19,1.59,1.62,1.61,27.0,10.0,17.0,54.0,3.0,0.0,0.0,8.0,0.0,9.0,17.0,24.0,34.0,7.0,14.0,30.0,16.0,2.0,18.0,31.0,5.0,1.0,0.85,0.54,0.22,1.0,1.0,1.0,54.73,37.0,37.56,10.0,0.33,0.0,0.0,1.93,1.96,1.95,18.51,1.44,1.09,4.66,0.57,9.93,7.31,1.37,1.48,1.4,22.0,3.0,11.0,36.0,3.0,1.0,0.0,10.0,0.0,4.0,7.0,19.0,22.0,5.0,10.0,33.0,29.0,6.0,15.0,18.0,7.0,0.0,0.44,0.99,0.0,1.0,2.0,0.0,36.57,25.0,25.57,8.0,0.23,0.12,0.12,1.55,1.58,1.52
343,847842784784588480830,2024,Roslovic/Aho/Svechnikov,CAR,line,5on5,21,10469.0,57.0,0.58,0.6,0.58,118.74,10.42,7.79,33.11,4.29,64.87,44.53,9.97,10.75,10.29,91.0,74.0,62.0,227.0,8.0,16.0,2.0,18.0,0.0,54.0,69.0,83.0,157.0,13.0,28.0,108.0,50.0,14.0,64.0,126.0,27.0,12.0,3.63,3.65,3.14,6.0,1.0,1.0,238.03,165.0,172.3,30.0,1.66,2.06,2.06,10.01,10.35,10.16,86.91,7.5,5.43,21.81,3.1,45.98,35.18,7.27,7.44,7.21,82.0,37.0,32.0,151.0,10.0,8.0,1.0,18.0,0.0,35.0,48.0,72.0,109.0,11.0,22.0,88.0,57.0,27.0,56.0,86.0,25.0,8.0,2.31,2.93,2.26,3.0,5.0,2.0,146.3,119.0,116.41,21.0,1.12,2.14,2.14,6.49,6.43,6.36
344,848003984807628480835,2024,Robinson/Drury/Necas,CAR,line,5on5,16,2250.0,147.0,0.42,0.57,0.55,24.15,1.63,1.38,6.36,0.75,12.83,10.05,1.59,1.63,1.58,18.0,15.0,11.0,44.0,2.0,0.0,0.0,3.0,0.0,15.0,13.0,16.0,31.0,4.0,8.0,21.0,8.0,3.0,7.0,26.0,6.0,1.0,0.72,0.72,0.2,1.0,1.0,0.0,44.62,33.0,33.68,3.0,0.29,0.0,0.0,1.92,1.92,1.86,20.7,2.28,1.49,4.44,0.64,10.37,7.78,2.21,2.21,2.14,20.0,7.0,6.0,33.0,3.0,1.0,0.0,4.0,0.0,8.0,11.0,17.0,24.0,3.0,6.0,17.0,19.0,2.0,15.0,16.0,9.0,2.0,0.56,1.13,0.6,1.0,1.0,1.0,31.88,27.0,26.18,7.0,0.31,0.16,0.16,2.44,2.37,2.3
345,847646884768588478444,2024,Di Giuseppe/Miller/Boeser,VAN,line,5on5,5,1989.0,21.0,0.25,0.41,0.33,10.59,0.72,0.51,2.67,0.31,4.77,4.03,0.71,0.67,0.67,8.0,5.0,9.0,22.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,7.0,12.0,0.0,0.0,19.0,27.0,2.0,8.0,10.0,1.0,2.0,0.11,0.14,0.47,0.0,0.0,1.0,20.72,13.0,12.3,6.0,0.11,0.0,0.0,0.83,0.77,0.76,19.66,2.2,1.34,5.11,0.65,10.16,7.54,2.17,2.35,2.33,14.0,13.0,5.0,32.0,4.0,3.0,1.0,1.0,0.0,6.0,13.0,10.0,23.0,1.0,2.0,13.0,7.0,3.0,10.0,18.0,6.0,3.0,0.51,0.94,0.74,0.0,3.0,1.0,33.93,27.0,28.74,4.0,0.29,0.69,0.69,1.8,1.9,1.89
